Date,Country,HomeCountry,Home,AwayCountry,Away,HomeGoals,AwayGoals,HomeExGoals,AwayExGoals,HFA,EloChange,HomeElo,AwayElo,HomeTilt,AwayTilt,HomeRank,AwayRank,day_name,period,day_type,stadium,stint_id,coach,start_date,end_date
1963-06-16,NED,NED,Breda,NED,Utrecht,2,0,1.81994640827,1.22692716122,67.5576934814,7.87904930115,1348.40820312,1329.06237793,1.02897667885,0.959390819073,,,Sunday,pre_avondje,sunday,beatrix_straat,50,Siem Plooijer,1961-07-01,1966-06-30
1982-08-21,NED,NED,Breda,NED,Helmond Sport,4,2,1.74249219894,0.787895083427,104.083274841,5.4077630043,1485.54223633,1403.02026367,0.981901347637,1.0,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,1979-01-22,1983-06-30
1973-02-11,NED,NED,Breda,NED,Feyenoord,0,5,0.89503544569,2.44091439247,109.843597412,-5.8387336731,1458.67736816,1813.48278809,1.01582610607,1.01980900764,,10.0,Sunday,pre_avondje,sunday,beatrix_straat,47,Ben Peeters,1971-07-01,1973-05-01
1971-09-26,NED,NED,Breda,NED,Twente,0,0,1.19558262825,1.63918042183,110.878242493,2.56860327721,1465.72229004,1667.88720703,1.0684350729,0.871036231518,,54.0,Sunday,pre_avondje,sunday,beatrix_straat,47,Ben Peeters,1971-07-01,1973-05-01
1970-01-25,NED,NED,Breda,NED,FC Amsterdam,2,0,1.71200466156,0.771928369999,107.457267761,5.41997385025,1472.56005859,1395.83215332,0.934464812279,0.912244975567,,,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
2002-03-30,NED,NED,Breda,NED,De Graafschap,1,0,2.09703969955,0.874137103558,99.6446304321,3.13399386406,1552.27087402,1432.94299316,1.03348660469,1.06479179859,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,2000-07-01,2003-06-30
2008-02-24,NED,NED,Breda,NED,Ajax,2,3,1.34004068375,1.4581643343,86.4188079834,-6.98329591751,1516.54699707,1636.37304688,0.975881814957,1.22934317589,,91.0,Sunday,sunday_rat,sunday,rat_verlegh,22,Ernie Brandts,2006-07-01,2008-06-30
1995-08-27,NED,NED,Breda,NED,PSV,3,0,1.34731328487,2.0632455349,82.039894104,17.5957126617,1489.22546387,1672.99182129,1.19005024433,1.20907008648,,56.0,Sunday,sunday_bea,sunday,beatrix_straat,31,Wim Rijsbergen,1995-07-01,1997-06-30
2011-11-26,NED,NED,Breda,NED,Heerenveen,2,2,1.62341547012,1.3779052496,104.191169739,-1.224573493,1469.18908691,1530.61962891,1.08744955063,1.24769711494,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,2011-07-01,2012-10-23
1962-11-04,NED,NED,Breda,NED,Maastricht,4,2,1.76969516277,1.1262768507,78.7400741577,7.53985214233,1298.51281738,1276.66467285,0.960385322571,0.952894568443,,,Sunday,pre_avondje,sunday,beatrix_straat,50,Siem Plooijer,1961-07-01,1966-06-30
2011-01-30,NED,NED,Breda,NED,Ajax,0,3,1.16831338406,1.75476002693,101.64225769,-9.02843379974,1510.9576416,1719.39318848,1.08012413979,1.11936128139,,37.0,Sunday,sunday_rat,sunday,rat_verlegh,20,Gert Aandewiel,2010-08-21,2011-06-30
1972-11-26,NED,NED,Breda,NED,Maastricht,1,1,1.35872232914,1.05447363853,113.587112427,-1.48291051388,1451.15966797,1512.8425293,1.03035271168,0.904266417027,,,Sunday,pre_avondje,sunday,beatrix_straat,47,Ben Peeters,1971-07-01,1973-05-01
1979-11-10,NED,NED,Breda,NED,Nijmegen,1,0,1.589397192,0.891754627228,124.807411194,4.95697593689,1455.28100586,1451.74316406,0.956520617008,1.01109433174,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,1979-01-22,1983-06-30
1968-12-01,NED,NED,Breda,NED,Den Haag,0,1,1.16143596172,1.4231210947,108.856239319,-6.18657255173,1338.96411133,1513.66784668,0.853114187717,0.903308093548,,,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
1964-09-27,NED,NED,Breda,NED,Ajax,1,2,1.933629632,1.55733001232,67.0663299561,-8.3497428894,1379.03320312,1409.63989258,1.06372630596,1.13162994385,,,Sunday,pre_avondje,sunday,beatrix_straat,50,Siem Plooijer,1961-07-01,1966-06-30
1965-04-19,NED,NED,Breda,NED,Den Haag,0,1,1.6010402441,1.25275599957,59.7189331055,-8.80536079407,1375.91113281,1394.85192871,0.99194329977,0.939995765686,,,Monday,pre_avondje,sunday,beatrix_straat,50,Siem Plooijer,1961-07-01,1966-06-30
2014-08-24,NED,NED,Breda,NED,Twente,1,1,1.06905412674,1.60562217236,83.0504684448,3.20470786095,1371.62194824,1570.08068848,1.01573061943,1.02252185345,,,Sunday,sunday_rat,sunday,rat_verlegh,17,Nebojsa Gudelj,2012-11-21,2014-10-13
1964-10-18,NED,NED,Breda,NED,PSV,1,0,1.46310412884,2.05565929413,64.5566101074,9.83901405334,1372.91748047,1529.77770996,1.05981338024,1.05873441696,,,Sunday,pre_avondje,sunday,beatrix_straat,50,Siem Plooijer,1961-07-01,1966-06-30
1973-11-25,NED,NED,Breda,NED,FC Amsterdam,0,1,1.41539084911,1.31354010105,112.244606018,-7.679666996,1386.99450684,1500.11254883,1.07865309715,0.978376507759,,,Sunday,pre_avondje,sunday,beatrix_straat,46,Henk Wullems,1973-05-02,1974-11-28
2025-01-12,NED,NED,Breda,NED,Heerenveen,2,4,1.37155306339,1.28365397453,58.7691955566,-11.8230838776,1368.90209961,1418.42199707,0.984975934029,1.11977767944,,,Sunday,sunday_rat,sunday,rat_verlegh,0,Carl Hoefkens,2024-07-01,2028-12-31
1977-03-19,NED,NED,Breda,NED,Venlo,2,1,1.76992535591,0.793946266174,119.002532959,3.64187526703,1509.53881836,1431.65270996,0.975127696991,0.998947679996,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,1975-07-01,1977-06-30
1968-09-22,NED,NED,Breda,NED,Holland Sport,2,0,1.71217215061,0.872009277344,102.017089844,6.11843347549,1331.30737305,1277.42358398,0.890288591385,0.978128969669,,,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
2018-08-18,NED,NED,Breda,NED,De Graafschap,3,0,1.4574174881,1.02645421028,65.0675964355,10.1655950546,1308.55383301,1282.16577148,0.994387626648,0.992345690727,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,12,Mitchell van der Gaag,2018-07-01,2019-03-18
1967-10-08,NED,NED,Breda,NED,Maastricht,1,1,1.71212208271,1.0065715313,84.678276062,-3.0610871315,1361.57775879,1336.38085938,0.92878651619,1.04158496857,,,Sunday,pre_avondje,sunday,beatrix_straat,49,Bob Janse,1966-07-01,1968-04-09
1980-12-06,NED,NED,Breda,NED,Excelsior,1,1,1.81029379368,1.00256621838,118.571876526,-3.58725476265,1472.06787109,1460.20458984,1.03956484795,1.13689684868,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,1979-01-22,1983-06-30
2012-11-04,NED,NED,Breda,NED,Waalwijk,2,1,1.46978378296,0.999827682972,82.4096221924,5.70592069626,1427.74450684,1412.55078125,1.04657649994,0.942818880081,,,Sunday,sunday_rat,sunday,rat_verlegh,18,Adrie Bogers,2012-10-23,2012-11-21
1977-08-21,NED,NED,Breda,NED,Twente,2,0,1.27095675468,1.1741733551,128.20765686,11.4264326096,1499.32958984,1629.90795898,0.947422027588,0.960451364517,,80.0,Sunday,sunday_bea,sunday,beatrix_straat,43,Hans Dorjee,1977-07-01,1979-06-30
1997-05-17,NED,NED,Breda,NED,Waalwijk,0,2,1.9132232666,0.919086039066,80.320274353,-17.3643608093,1535.39477539,1439.32592773,1.13223314285,1.02274346352,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,1995-07-01,1997-06-30
2025-02-15,NED,NED,Breda,NED,Feyenoord,0,0,0.801401376724,2.66617059708,60.6031074524,7.25318431854,1373.6348877,1753.45385742,1.02196860313,1.1542443037,,37.0,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,2024-07-01,2028-12-31
2009-02-14,NED,NED,Breda,NED,Roda,1,0,1.78110921383,1.01908683777,91.4872283936,4.37907552719,1480.45458984,1417.56335449,1.05519747734,1.09577846527,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,21,Robert Maaskant,2008-07-01,2010-08-20
1972-03-19,NED,NED,Breda,NED,Den Haag,0,2,1.31280231476,1.76409828663,105.029846191,-8.1262512207,1451.53991699,1629.37121582,1.16642963886,0.93404340744,,77.0,Sunday,pre_avondje,sunday,beatrix_straat,47,Ben Peeters,1971-07-01,1973-05-01
1975-03-09,NED,NED,Breda,NED,Wageningen,0,0,1.70445084572,0.896654784679,120.802963257,-3.78749799728,1420.07116699,1402.38659668,1.04282903671,1.05921900272,,,Sunday,pre_avondje,sunday,beatrix_straat,45,Jo Jansen,1974-11-29,1975-06-30
2007-01-21,NED,NED,Breda,NED,Feyenoord,4,1,1.31575810909,1.80933463573,85.8924179077,17.5882854462,1464.76049805,1640.92578125,1.08723032475,1.22043931484,,90.0,Sunday,sunday_rat,sunday,rat_verlegh,22,Ernie Brandts,2006-07-01,2008-06-30
1977-02-26,NED,NED,Breda,NED,Sparta Rotterdam,0,0,1.53243422508,0.910447359085,119.488380432,-2.93479442596,1521.25134277,1535.68579102,0.993187487125,0.967053592205,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,1975-07-01,1977-06-30
2013-08-30,NED,NED,Breda,NED,Nijmegen,1,1,1.7611117363,1.08299517632,83.8566894531,-3.40582680702,1386.76586914,1347.3692627,1.00140142441,1.1402759552,,,Friday,weekday_rat,weekday,rat_verlegh,17,Nebojsa Gudelj,2012-11-21,2014-10-13
2005-08-19,NED,NED,Breda,NED,Willem II,1,0,1.55157148838,1.29270100594,77.4568405151,7.17451620102,1456.27478027,1506.82702637,1.10573506355,1.09106981754,,,Friday,weekday_rat,weekday,rat_verlegh,25,Mark Schenning,2005-07-01,2006-06-30
1994-12-18,NED,NED,Breda,NED,Ajax,2,2,0.913879394531,2.59371876717,87.2353973389,6.38236474991,1471.35339355,1820.96948242,1.16446948051,1.0345313549,,11.0,Sunday,sunday_bea,sunday,beatrix_straat,32,Ronald Spelbos,1993-01-01,1995-06-30
2004-11-28,NED,NED,Breda,NED,Den Bosch,3,0,2.3682320118,0.84778881073,82.6517105103,3.89982509613,1553.9041748,1355.57971191,1.17455053329,1.01534593105,,,Sunday,sunday_rat,sunday,rat_verlegh,26,Ton Lokhoff,2003-07-01,2005-12-30
2014-11-08,NED,NED,Breda,NED,Alkmaar,0,1,1.2690230608,1.33475279808,85.2935028076,-7.38966464996,1361.13098145,1465.93664551,1.05276942253,1.02199590206,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,16,Eric Hellemons,2014-10-13,2015-01-01
1972-10-15,NED,NED,Breda,NED,Den Bosch,4,0,1.80411970615,0.79786837101,114.71244812,7.49228191376,1438.80102539,1368.97045898,1.03225553036,0.959521949291,,,Sunday,pre_avondje,sunday,beatrix_straat,47,Ben Peeters,1971-07-01,1973-05-01
1964-03-30,NED,NED,Breda,NED,Utrecht,0,0,1.89624536037,1.32623147964,77.5282745361,-2.19003725052,1381.30285645,1381.48864746,1.08454883099,0.995495915413,,,Monday,pre_avondje,sunday,beatrix_straat,50,Siem Plooijer,1961-07-01,1966-06-30
1997-04-06,NED,NED,Breda,NED,PSV,2,2,1.20230484009,1.98054504395,77.748916626,3.23637914658,1552.56079102,1746.94567871,1.13500416279,1.12562966347,,27.0,Sunday,sunday_rat,sunday,rat_verlegh,31,Wim Rijsbergen,1995-07-01,1997-06-30
2012-11-09,NED,NED,Breda,NED,Groningen,0,1,1.65123462677,1.11691641808,81.8279037476,-10.6392745972,1431.62597656,1407.83312988,1.05121135712,1.11005377769,,,Friday,weekday_rat,weekday,rat_verlegh,18,Adrie Bogers,2012-10-23,2012-11-21
2004-09-26,NED,NED,Breda,NED,Waalwijk,0,4,1.87897348404,1.06201756001,91.4058151245,-23.2101783752,1558.96606445,1499.33911133,1.14852106571,1.05434334278,,,Sunday,sunday_rat,sunday,rat_verlegh,26,Ton Lokhoff,2003-07-01,2005-12-30
2017-09-16,NED,NED,Breda,NED,Groningen,2,1,1.22040569782,1.61616539955,69.400100708,10.0642805099,1259.69616699,1407.95068359,1.0330657959,1.14922523499,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,13,Stijn Vreven,2017-01-01,2018-06-30
1965-05-02,NED,NED,Breda,NED,Maastricht,1,1,1.6624019146,1.24472558498,60.08228302,-1.51983070374,1361.89221191,1368.7578125,0.987800836563,0.969858884811,,,Sunday,pre_avondje,sunday,beatrix_straat,50,Siem Plooijer,1961-07-01,1966-06-30
1970-05-10,NED,NED,Breda,NED,Haarlem,1,1,1.56509482861,0.747833371162,108.286705017,-4.45110464096,1471.95263672,1413.96154785,0.988132953644,0.803432881832,,,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
1967-01-22,NED,NED,Breda,NED,Sittard,2,2,1.8047863245,1.06335353851,80.0894546509,-3.11450195312,1362.66516113,1330.82800293,0.941003322601,1.08285737038,,,Sunday,pre_avondje,sunday,beatrix_straat,49,Bob Janse,1966-07-01,1968-04-09
1969-04-13,NED,NED,Breda,NED,FC Amsterdam,1,1,1.4220610857,1.00326418877,115.825950623,-1.82389163971,1404.99023438,1456.73071289,0.917178213596,0.957294106483,,,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
1969-08-24,NED,NED,Breda,NED,Feyenoord,0,4,1.05123400688,1.75259721279,120.90512085,-9.53162670135,1450.50683594,1697.33642578,0.957295775414,0.890814602375,,49.0,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
1997-08-24,NED,NED,Breda,NED,PSV,3,3,1.11463057995,2.30714464188,82.8291778564,4.56578731537,1499.81921387,1753.92736816,1.12841665745,1.16361176968,,24.0,Sunday,sunday_rat,sunday,rat_verlegh,30,Herbert Neumann,1997-07-01,1998-10-08
2005-11-19,NED,NED,Breda,NED,Utrecht,0,1,1.45676553249,1.19234704971,76.25730896,-8.98190593719,1474.4329834,1513.8203125,1.11124253273,0.985535264015,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,25,Mark Schenning,2005-07-01,2006-06-30
2017-08-20,NED,NED,Breda,NED,PSV,1,4,0.686890542507,2.3677418232,70.0634765625,-3.2254652977,1281.82043457,1668.6986084,1.01433491707,0.968235313892,,59.0,Sunday,sunday_rat,sunday,rat_verlegh,13,Stijn Vreven,2017-01-01,2018-06-30
1998-03-14,NED,NED,Breda,NED,Twente,1,0,1.30640304089,1.10180675983,83.4889450073,7.37287044525,1516.47595215,1571.55810547,1.03108096123,0.946389079094,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,30,Herbert Neumann,1997-07-01,1998-10-08
1981-04-25,NED,NED,Breda,NED,Roda,1,0,1.66940832138,1.33770477772,112.196578979,6.68486452103,1474.60791016,1541.16625977,1.04497087002,1.23608469963,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,1979-01-22,1983-06-30
2025-12-14,NED,NED,Breda,NED,Utrecht,1,1,1.00801479816,1.66500723362,67.0129013062,3.80686783791,1323.0065918,1529.29345703,0.946762621403,1.03100693226,,,Sunday,sunday_rat,sunday,rat_verlegh,0,Carl Hoefkens,2024-07-01,2028-12-31
1968-11-17,NED,NED,Breda,NED,PSV,2,2,1.47889018059,1.12565791607,108.958320618,-1.42802977562,1348.921875,1407.9239502,0.845241129398,1.06325042248,,,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
1982-04-10,NED,NED,Breda,NED,Ajax,0,4,1.34894216061,2.20137357712,101.873924255,-9.00687503815,1507.71923828,1734.72143555,0.99055147171,1.34006881714,,24.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,1979-01-22,1983-06-30
2018-11-03,NED,NED,Breda,NED,Heracles,2,1,1.33037447929,1.65101504326,65.756401062,9.41006469727,1296.65039062,1423.05688477,1.02585411072,1.26624464989,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,12,Mitchell van der Gaag,2018-07-01,2019-03-18
1962-09-23,NED,NED,Breda,NED,Ajax,2,0,1.87382245064,1.67857444286,80.0505905151,9.98905754089,1275.94335938,1343.25646973,1.01930379868,1.1675093174,,,Sunday,pre_avondje,sunday,beatrix_straat,50,Siem Plooijer,1961-07-01,1966-06-30
2001-08-18,NED,NED,Breda,NED,Utrecht,1,0,1.33807277679,1.19456458092,85.344909668,7.67859840393,1462.4029541,1535.81860352,0.885202229023,1.09986507893,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,2000-07-01,2003-06-30
1982-04-24,NED,NED,Breda,NED,Groningen,0,4,1.64625453949,1.04897463322,100.472190857,-20.9172134399,1509.27612305,1512.47949219,0.985915482044,1.14830255508,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,1979-01-22,1983-06-30
1969-09-28,NED,NED,Breda,NED,Den Haag,0,2,1.45483803749,0.892348885536,119.200973511,-15.1163396835,1462.43273926,1480.59130859,0.949672281742,0.883166491985,,,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
1985-05-27,NED,NED,Breda,NED,Twente,2,1,1.41891133785,1.3494887352,94.9771652222,7.64482784271,1350.04931641,1437.88818359,1.03480088711,1.10668754578,,,Monday,weekday_bea,weekday,beatrix_straat,39,Bob Maaskant,1984-07-01,1986-06-30
1993-09-26,NED,NED,Breda,NED,Groningen,2,1,1.32317113876,1.09927415848,72.8466567993,7.03766059875,1401.27038574,1435.60864258,1.03154027462,0.964869141579,,,Sunday,sunday_bea,sunday,beatrix_straat,32,Ronald Spelbos,1993-01-01,1995-06-30
1981-04-11,NED,NED,Breda,NED,Utrecht,0,3,1.26108014584,1.44111526012,114.510604858,-11.5308027267,1493.86743164,1652.57861328,1.037535429,1.00523948669,,69.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,1979-01-22,1983-06-30
2003-02-15,NED,NED,Breda,NED,Excelsior,2,1,2.04194331169,0.744311988354,97.6229858398,2.48981952667,1567.39501953,1395.79125977,0.941331207752,1.00569987297,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,2000-07-01,2003-06-30
2002-11-30,NED,NED,Breda,NED,Roosendaal,1,0,2.07656621933,0.77386367321,93.8388137817,2.5908498764,1570.43237305,1403.96154785,0.975725471973,1.00466179848,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,2000-07-01,2003-06-30
1999-02-24,NED,NED,Breda,NED,De Graafschap,0,1,1.44798731804,1.1118170023,91.3852005005,-9.40377998352,1401.59143066,1433.67297363,1.05083370209,1.00805175304,,,Wednesday,weekday_rat,weekday,rat_verlegh,29,Ronald Spelbos,1998-10-13,1999-03-22
1968-08-18,NED,NED,Breda,NED,Sittard,5,1,1.60198295116,0.952062487602,101.998596191,10.3137931824,1300.8236084,1288.53955078,0.873614311218,1.05030214787,,,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
1993-08-14,NED,NED,Breda,NED,Roda,2,3,1.26294481754,1.36950206757,73.4398040771,-6.84737491608,1372.64807129,1484.1282959,1.0,1.13607525826,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,1993-01-01,1995-06-30
1968-02-18,NED,NED,Breda,NED,Sittardia,1,0,1.57563388348,0.937193393707,89.726234436,5.22491884232,1288.88122559,1267.66296387,0.893157124519,0.968190610409,,,Sunday,pre_avondje,sunday,beatrix_straat,49,Bob Janse,1966-07-01,1968-04-09
1996-08-29,NED,NED,Breda,NED,Nijmegen,1,1,2.29078435898,0.844405114651,82.0852432251,-6.3459277153,1582.65148926,1404.48376465,1.13596057892,1.04348635674,,,Thursday,weekday_rat,weekday,rat_verlegh,31,Wim Rijsbergen,1995-07-01,1997-06-30
1978-01-21,NED,NED,Breda,NED,Haarlem,2,1,1.59293401241,0.765223026276,122.466842651,4.20742607117,1533.17590332,1485.72241211,0.931129336357,0.927122116089,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,1977-07-01,1979-06-30
1963-05-19,NED,NED,Breda,NED,Groningen,0,2,2.01691818237,1.10345435143,72.936164856,-16.2929611206,1365.81494141,1287.796875,1.03313601017,0.957695305347,,,Sunday,pre_avondje,sunday,beatrix_straat,50,Siem Plooijer,1961-07-01,1966-06-30
2012-09-01,NED,NED,Breda,NED,Utrecht,1,1,1.42229568958,1.26598858833,89.2141418457,-0.788698613644,1435.02160645,1496.77648926,1.04139828682,1.08867633343,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,2011-07-01,2012-10-23
1977-12-03,NED,NED,Breda,NED,Nijmegen,2,1,1.63164460659,0.81802046299,121.69216156,4.59940195084,1522.5300293,1497.70507812,0.925865292549,1.01470732689,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,1977-07-01,1979-06-30
1966-08-28,NED,NED,Breda,NED,Groningen,2,0,1.50999736786,1.37720108032,70.0024261475,10.5477085114,1313.7130127,1372.21948242,0.984485685825,0.986166894436,,,Sunday,pre_avondje,sunday,beatrix_straat,49,Bob Janse,1966-07-01,1968-04-09
1983-05-14,NED,NED,Breda,NED,Feyenoord,2,3,1.25128853321,2.01662921906,103.817611694,-4.63356399536,1418.91027832,1646.9732666,1.08392322063,1.10722899437,,60.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,1979-01-22,1983-06-30
1968-12-15,NED,NED,Breda,NED,Go Ahead Eagles,1,1,1.1106903553,1.63878619671,110.519332886,2.92097496986,1327.47900391,1542.52709961,0.877143204212,0.951239407063,,,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
1977-12-17,NED,NED,Breda,NED,Sparta Rotterdam,0,0,1.35403096676,1.02896404266,121.079193115,-1.46886122227,1542.24536133,1611.91918945,0.9324041605,0.975605547428,,87.0,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,1977-07-01,1979-06-30
2015-01-25,NED,NED,Breda,NED,Willem II,0,0,1.45927262306,1.10996639729,74.4114151001,-2.00428843498,1331.05200195,1334.8717041,1.03625023365,1.01516962051,,,Sunday,sunday_rat,sunday,rat_verlegh,15,Robert Maaskant,2015-01-02,2015-10-06
2014-04-05,NED,NED,Breda,NED,Twente,0,2,1.12474060059,1.47635376453,86.1965713501,-8.33987236023,1414.51306152,1581.97680664,1.01177227497,1.02428507805,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,2012-11-21,2014-10-13
2008-11-14,NED,NED,Breda,NED,Heracles,3,0,1.98890209198,0.796746075153,88.4769973755,5.06056833267,1554.49755859,1402.84155273,1.02692008018,0.974748075008,,,Friday,weekday_rat,weekday,rat_verlegh,21,Robert Maaskant,2008-07-01,2010-08-20
2004-03-27,NED,NED,Breda,NED,Nijmegen,5,2,1.75110852718,0.934271991253,87.072555542,7.05137681961,1558.77294922,1474.73571777,0.991646051407,1.01028549671,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,2003-07-01,2005-12-30
1997-03-08,NED,NED,Breda,NED,Volendam,3,0,1.79977941513,0.906187176704,77.8484115601,7.17348575592,1548.39831543,1462.65454102,1.14103078842,0.948395848274,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,1995-07-01,1997-06-30
2009-01-17,NED,NED,Breda,NED,Utrecht,1,1,1.52309596539,1.0261746645,93.9502944946,-2.69934773445,1495.76696777,1493.54931641,1.03500020504,1.03291094303,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,21,Robert Maaskant,2008-07-01,2010-08-20
1980-02-13,NED,NED,Breda,NED,Sparta Rotterdam,2,1,1.48808705807,1.05653858185,122.071548462,6.27472305298,1432.79528809,1486.80456543,0.920751869678,1.10895311832,,,Wednesday,weekday_bea,weekday,beatrix_straat,42,Jo Jansen,1979-01-22,1983-06-30
2024-11-09,NED,NED,Breda,NED,PSV,0,3,0.639974415302,3.01473641396,59.6190643311,-1.89964699745,1360.66259766,1823.12866211,0.98977458477,1.19545376301,,17.0,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,2024-07-01,2028-12-31
1971-05-31,NED,NED,Breda,NED,Nijmegen,1,1,1.34803593159,0.95404535532,112.621803284,-1.71127974987,1455.37780762,1507.95288086,1.07315278053,0.831056714058,,,Monday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
1996-11-30,NED,NED,Breda,NED,De Graafschap,2,1,1.63448321819,1.04094803333,81.0958480835,5.30075788498,1522.86083984,1495.42749023,1.11353230476,1.02990436554,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,1995-07-01,1997-06-30
2005-03-19,NED,NED,Breda,NED,Nijmegen,1,2,1.62550985813,0.995538592339,73.758934021,-11.328830719,1498.62939453,1445.08972168,1.10348916054,0.966818511486,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,2003-07-01,2005-12-30
1994-11-09,NED,NED,Breda,NED,Go Ahead Eagles,3,0,1.88240039349,1.00985908508,82.580947876,7.72602701187,1463.91040039,1403.45349121,1.15486896038,1.07758176327,,,Wednesday,weekday_bea,weekday,beatrix_straat,32,Ronald Spelbos,1993-01-01,1995-06-30
1983-03-05,NED,NED,Breda,NED,Excelsior,0,0,1.49314522743,0.958923280239,98.3542175293,-2.51424193382,1409.15222168,1418.2388916,1.02154958248,0.952391624451,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,1979-01-22,1983-06-30
1996-09-21,NED,NED,Breda,NED,Roda,0,1,1.30528485775,1.29773557186,80.8472518921,-7.34648561478,1584.0501709,1685.28649902,1.10322785378,0.967531561852,,52.0,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,1995-07-01,1997-06-30
2004-03-05,NED,NED,Breda,NED,Twente,0,1,1.53696846962,1.0538867712,91.8759536743,-10.5906877518,1550.52099609,1535.41784668,1.00123250484,1.02591300011,,,Friday,weekday_rat,weekday,rat_verlegh,26,Ton Lokhoff,2003-07-01,2005-12-30
1970-05-03,NED,NED,Breda,NED,Ajax,1,1,0.819199025631,2.61277604103,106.451545715,6.63905382156,1454.47351074,1838.79187012,0.998747766018,1.09663939476,,7.0,Sunday,pre_avondje,sunday,beatrix_straat,48,Leo Canjels,1968-04-09,1971-06-30
1977-04-09,NED,NED,Breda,NED,Utrecht,1,1,1.74163579941,1.09146678448,118.962684631,-2.57769584656,1505.74572754,1533.08349609,1.0004452467,1.16490578651,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,1975-07-01,1977-06-30
1978-03-08,NED,NED,Breda,NED,Utrecht,4,1,1.64361822605,0.976133525372,120.2866745,9.02595901489,1535.08044434,1542.70996094,0.951244413853,1.10333681107,,,Wednesday,weekday_bea,weekday,beatrix_straat,43,Hans Dorjee,1977-07-01,1979-06-30
